Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
0.43971312046051025,41.5,1000.0,0.0,1.4265884160995483,0.00014818583440501243,10.0,0.9960124492645264,0.9960124492645264,0.9960124492645264,0.0028196240309625864,0.0,1.0076953172683716,2048.0,-0.041140101850032806,-0.041140101850032806,1.1175870895385742e-08,0.027867335826158524,0.027867335826158524,0.11206342279911041,3.3372726440429688,3.3372726440429688,0.05840932950377464,17.938968658447266,16.721540451049805,1.2171659469604492,17.938718795776367,114.16645812988281,0.7055457234382629,0.29356011748313904,0.14228661358356476,0.04017718881368637,0.39444267749786377,1.0,0.6195862889289856,0.03648325055837631,-304.447998046875,0.04017718881368637,-0.057472217828035355,0.8941826820373535,0.0,0.14955531060695648,0.0
0.17763441801071167,62.75,1000.0,1.0,1.4228216409683228,0.00012660703214351088,10.0,1.001200795173645,1.0012009143829346,1.0012009143829346,0.0008491185144521296,0.0,1.0039538145065308,4096.0,-0.016929764300584793,0.024210337549448013,-1.862645149230957e-09,0.0075364126823842525,-0.02033092314377427,0.03671036660671234,2.3064305782318115,-1.0308420658111572,0.6071745157241821,35.538665771484375,16.45189666748047,1.1107475757598877,17.562658309936523,116.61105346679688,0.4663763642311096,0.3298982083797455,0.25443369150161743,0.09195108711719513,0.49240967631340027,1.0,0.4174494743347168,0.09038844704627991,-3141.672607421875,0.09195108711719513,0.026623493060469627,0.4535970389842987,0.0,0.20998093485832214,0.0
-0.33728209137916565,70.0,1000.0,2.0,1.4326926469802856,0.00015604707004968077,10.0,0.997092068195343,0.9970921277999878,0.9970921277999878,0.0020562042482197285,0.0,1.014040470123291,6144.0,-0.019804345443844795,-0.002874581143260002,-5.21540641784668e-08,0.0030451850034296513,-0.004491227678954601,0.004477411042898893,4.5492048263549805,2.242774248123169,-0.5783841013908386,53.1599006652832,16.46215057373047,1.1222236156463623,17.584386825561523,116.46696472167969,0.6051167845726013,0.28834372758865356,0.2792845368385315,0.05461997911334038,0.3526305556297302,1.0,0.5411757230758667,0.05351237207651138,-3954.556884765625,0.05461997911334038,0.02381526306271553,0.5120648741722107,0.0,0.19762982428073883,0.0
-0.3667418658733368,78.5,1000.0,3.0,1.4340349435806274,0.00014915145584382117,10.0,0.9977343082427979,0.9977343082427979,0.9977343082427979,0.001602086005732417,0.0,1.0155774354934692,8192.0,-0.02536807768046856,-0.005563732236623764,-2.2351741790771484e-08,0.0016568962018936872,-0.001388288801535964,0.06376399844884872,5.729918003082275,1.180713176727295,1.6229572296142578,70.75736236572266,16.457597732543945,1.1055419445037842,17.563154220581055,116.60775756835938,0.5583540201187134,0.30958428978919983,0.20671717822551727,0.0641520693898201,0.44370555877685547,1.0,0.5811260938644409,0.061797987669706345,-3738.310791015625,0.0641520693898201,0.04245469719171524,0.7656491994857788,0.0,0.1616218537092209,0.0
-0.2230810672044754,62.79999923706055,1000.0,4.0,1.4380913972854614,0.00023043254623189569,10.0,1.0054607391357422,1.0054607391357422,1.0054607391357422,0.0038613255601376295,0.0,1.0196949243545532,10240.0,-0.0451035313308239,-0.01973545365035534,0.0,0.0025578918866813183,0.000900995684787631,0.034375812858343124,2.550722599029541,-3.1791954040527344,-4.039782524108887,88.44184875488281,16.546422958374023,1.100414514541626,17.6468505859375,116.0547103881836,0.40548932552337646,0.2202521562576294,0.24395330250263214,0.12163852155208588,0.7132160067558289,1.0,0.6990848183631897,0.08919967710971832,-3305.581787109375,0.12163852155208588,-0.11841295659542084,0.432248055934906,0.0,0.21510398387908936,0.0
-0.07781336456537247,52.33333206176758,1000.0,5.0,1.4479055404663086,0.00019337012781761587,10.0,1.000592827796936,1.0005929470062256,1.0005929470062256,0.0004192206251900643,0.0,1.029774785041809,12288.0,-0.02062087133526802,0.024482659995555878,-1.4901161193847656e-08,0.0020035519264638424,-0.0005543399602174759,-0.10960385203361511,0.6682121157646179,-1.882510483264923,7.4804792404174805,106.03382873535156,16.448261260986328,1.1139824390411377,17.562255859375,116.61372375488281,0.5117195844650269,0.25828781723976135,0.25554585456848145,0.07637757062911987,0.4403783679008484,1.0,0.35414281487464905,0.07270215451717377,-5387.6064453125,0.07637757062911987,-0.022576015442609787,0.1386716365814209,0.0,0.379770427942276,0.0
0.04633963108062744,44.85714340209961,1000.0,6.0,1.4403079748153687,0.00022784963948652148,10.0,1.0030711889266968,1.0030711889266968,1.0030711889266968,0.0021716305054724216,0.0,1.0218793153762817,14336.0,-0.036284562200307846,-0.015663690865039825,-2.7939677238464355e-09,0.00225171260535717,0.0002481606788933277,0.047297872602939606,1.9112701416015625,1.2430580258369446,-2.98095703125,123.63410186767578,16.453624725341797,1.1063520908355713,17.55998992919922,116.62876892089844,0.34266647696495056,0.25759053230285645,0.2786640524864197,0.1703282743692398,0.8731912970542908,1.0,0.5820180177688599,0.16314487159252167,-834.7886352539062,0.1703282743692398,-0.05824896693229675,0.472331166267395,0.0,0.20577457547187805,0.0
0.18190647661685944,39.25,1000.0,7.0,1.4333820343017578,0.0001925776741700247,10.0,0.9982002377510071,0.9982002973556519,0.9982002973556519,0.0012726100394502282,0.0,1.014981746673584,16384.0,-0.02132645808160305,0.014958104118704796,1.1175870895385742e-08,0.005449100397527218,0.0031973877921700478,0.047348618507385254,0.7721381187438965,-1.139132022857666,1.4577054977416992,141.30755615234375,16.518211364746094,1.1139748096466064,17.632200241088867,116.15113830566406,0.42109715938568115,0.27664539217948914,0.20924101769924164,0.11278863251209259,0.7829542756080627,1.0,0.4340445101261139,0.11278114467859268,-689.6478271484375,0.11278863251209259,-0.0014850934967398643,0.2944352328777313,0.0,0.260627418756485,0.0
0.13462215662002563,68.11111450195312,1000.0,8.0,1.4362545013427734,0.00015174572763498873,10.0,0.999178409576416,0.999178409576416,0.999178409576416,0.0005809521535411477,0.0,1.0187182426452637,18432.0,-0.04188794270157814,-0.02056148461997509,0.0,0.00680337380617857,0.001354273408651352,0.04035692662000656,7.849076271057129,7.076938152313232,-0.10609257221221924,158.8920135498047,16.43636703491211,1.106950283050537,17.5433292388916,116.73953247070312,0.48780596256256104,0.29920056462287903,0.18413269519805908,0.08404961228370667,0.5869608521461487,1.0,0.9089668393135071,0.08208389580249786,-1002.250732421875,0.08404961228370667,0.06037503853440285,1.8543574810028076,0.0,0.10385280847549438,0.0
0.07348553836345673,76.3499984741211,1000.0,9.0,1.444212794303894,0.00015909345529507846,10.0,0.9991415143013,0.9991415739059448,0.9991415739059448,0.0006070269737392664,0.0,1.0274055004119873,20480.0,-0.04082373529672623,0.0010642074048519135,-1.1175870895385742e-08,0.0035071230959147215,-0.0032962507102638483,0.10382156819105148,6.884140968322754,-0.964935302734375,1.8027088642120361,176.5674591064453,16.52562141418457,1.108539342880249,17.634174346923828,116.13813781738281,0.6405302286148071,0.3116956055164337,0.15128225088119507,0.04874730482697487,0.44059187173843384,1.0,0.6301443576812744,0.048472583293914795,-2095.330322265625,0.04874730482697487,-0.018593361601233482,1.258415937423706,0.0,0.12606742978096008,0.0
