Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
-1.1381264925003052,304.5,1000.0,0.0,1.4260921478271484,0.0001446077658329159,10.0,0.9957059025764465,0.9957059621810913,0.9957059621810913,0.003036343026906252,0.0,1.0072126388549805,2048.0,-0.03522641956806183,-0.03522641956806183,-9.313225746154785e-09,0.019413039088249207,0.019413039088249207,0.03430064022541046,34.173072814941406,34.173072814941406,0.11597128212451935,17.933658599853516,16.714723587036133,1.218672275543213,17.933408737182617,114.20027160644531,0.5435894727706909,0.3165643811225891,0.21630743145942688,0.06768429279327393,0.4759124219417572,1.0,0.664804220199585,0.06716867536306381,-70480.0703125,0.06768429279327393,0.023906268179416656,1.1084016561508179,0.0,0.1343279629945755,0.0
-1.5457136631011963,152.25,1000.0,1.0,1.4250779151916504,0.0001713942619971931,10.0,0.9999467730522156,0.9999467730522156,0.9999467730522156,3.765118890441954e-05,0.0,1.0061841011047363,4096.0,-0.01452745869755745,0.02069896087050438,-1.1175870895385742e-08,0.0029393841978162527,-0.016473654890432954,0.05346178263425827,1.6374986171722412,-32.535574197769165,7.6551690101623535,35.53340148925781,16.449411392211914,1.1083993911743164,17.557823181152344,116.6431655883789,0.49240779876708984,0.27133190631866455,0.24043747782707214,0.08248597383499146,0.5167705416679382,1.0,0.3401019871234894,0.08245661854743958,-77267.765625,0.08248597383499146,0.0024802053812891245,0.2095641940832138,0.0,0.30892741680145264,0.0
-2.0904908180236816,101.5,1000.0,2.0,1.4126523733139038,0.00019431431428529322,10.0,1.0017153024673462,1.0017154216766357,1.0017154216766357,0.0012129301903769374,0.0,0.993823766708374,6144.0,-0.0025600134395062923,0.011967445258051157,-8.195638656616211e-08,0.001434515928849578,-0.0015048682689666748,0.009059783071279526,1.1950379610061646,-0.44246065616607666,1.493583083152771,53.154815673828125,16.460460662841797,1.1195149421691895,17.579986572265625,116.49610900878906,0.5109357833862305,0.26708129048347473,0.29222071170806885,0.07661208510398865,0.3750658333301544,1.0,0.21370334923267365,0.07230895012617111,-69372.5078125,0.07661208510398865,0.019052859395742416,0.08435975015163422,0.0,0.4869084656238556,0.0
-2.062805414199829,88.0,1000.0,3.0,1.4125362634658813,0.0001318492868449539,10.0,1.0022753477096558,1.0022753477096558,1.0022753477096558,0.0016088857082650065,0.0,0.993654727935791,8192.0,-0.021948333829641342,-0.01938832039013505,2.60770320892334e-08,0.0009412083891220391,-0.0004933075397275388,-0.023343725129961967,4.183170795440674,2.9881328344345093,0.22882449626922607,70.74958801269531,16.45114517211914,1.1047165393829346,17.55587387084961,116.65611267089844,0.43285635113716125,0.32416507601737976,0.3354317247867584,0.10674373060464859,0.5313001275062561,1.0,0.3749292194843292,0.10616036504507065,-11653.4423828125,0.10674373060464859,-0.01409563422203064,0.34058547019958496,0.0,0.24232707917690277,0.0
-2.0714869499206543,97.5999984741211,1000.0,4.0,1.4159752130508423,0.00019667243759613484,10.0,0.9966813921928406,0.9966813921928406,0.9966813921928406,0.0023465959820896387,0.0,0.9970755577087402,10240.0,-0.044437821954488754,-0.022489488124847412,-3.725290298461914e-09,0.0011884719133377075,0.00024726352421566844,-0.05490979924798012,5.492823600769043,1.3096528053283691,4.680575847625732,88.411376953125,16.518239974975586,1.102442979812622,17.620695114135742,116.22697448730469,0.4756418764591217,0.26874396204948425,0.24012024700641632,0.08840356767177582,0.5210380554199219,1.0,0.995710551738739,0.08824513107538223,-3074.00927734375,0.08840356767177582,0.01648188754916191,1.7146095037460327,0.0,0.10800214111804962,0.0
-2.1341934204101562,83.66666412353516,1000.0,5.0,1.4195208549499512,0.00017431577725801617,10.0,1.00211763381958,1.00211763381958,1.00211763381958,0.0014973932411521673,0.0,1.000685214996338,12288.0,-0.014067631214857101,0.030370190739631653,-1.30385160446167e-08,0.001346019678749144,0.00015754776541143656,-0.040305860340595245,1.0990486145019531,-4.39377498626709,3.9087142944335938,106.04560089111328,16.476341247558594,1.1168277263641357,17.593181610107422,116.40873718261719,0.7850372195243835,0.2757161259651184,0.15658317506313324,0.03245259076356888,0.3316901624202728,1.0,0.2739134430885315,0.0320441834628582,-27154.4140625,0.03245259076356888,-0.0071947756223380566,0.12674826383590698,0.0,0.3972317576408386,0.0
-2.146318197250366,71.71428680419922,1000.0,6.0,1.432632565498352,0.00017430318985134363,10.0,1.005245327949524,1.0052454471588135,1.0052454471588135,0.0037090349942445755,0.0,1.0138641595840454,14336.0,0.006939146667718887,0.02100677788257599,-2.2351741790771484e-08,0.0012163970386609435,-0.00012962264008820057,-0.07233496755361557,0.6869935393333435,-0.4120550751686096,6.036653518676758,123.6369857788086,16.456188201904297,1.1042354106903076,17.560436248779297,116.62580871582031,0.43052130937576294,0.2777364253997803,0.3003244400024414,0.10790477693080902,0.5410702228546143,1.0,0.31043165922164917,0.07441505789756775,-13433.97265625,0.10790477693080902,0.07375694066286087,0.1624404937028885,0.0,0.3508874475955963,0.0
-2.0226058959960938,62.75,1000.0,7.0,1.4566421508789062,0.00021679983183275908,10.0,1.000022053718567,1.0000221729278564,1.0000221729278564,1.562248326081317e-05,0.0,1.0385152101516724,16384.0,-0.020996393635869026,-0.027935540303587914,-1.4901161193847656e-08,0.0014795163879171014,0.0002631193492561579,-0.015232188627123833,1.4380375146865845,0.751043975353241,3.172039747238159,141.31674194335938,16.52535057067871,1.1147840023040771,17.640146255493164,116.09881591796875,0.4936804473400116,0.21960286796092987,0.31583136320114136,0.08206123858690262,0.39756157994270325,1.0,0.30623289942741394,0.0714840516448021,-20470.779296875,0.08206123858690262,-0.027135299518704414,0.06961439549922943,0.0,0.5360007882118225,0.0
-1.967771291732788,55.77777862548828,1000.0,8.0,1.4765602350234985,0.00014261405158322304,10.0,1.0085643529891968,1.0085643529891968,1.0085643529891968,0.006055939942598343,0.0,1.0594488382339478,18432.0,-0.003960239235311747,0.01703615440055728,2.60770320892334e-08,0.002536330372095108,0.0010568139841780066,-0.03958095610141754,0.29209622740745544,-1.145941287279129,5.620403289794922,158.8957977294922,16.43732452392578,1.107720136642456,17.54505729675293,116.72804260253906,0.5250284075737,0.3181125521659851,0.28832992911338806,0.07255449146032333,0.4305197298526764,1.0,0.13249963521957397,0.06993432343006134,-19779.208984375,0.07255449146032333,0.011202037334442139,0.04789223521947861,0.0,0.6462229490280151,0.0
-1.7971775531768799,51.599998474121094,1000.0,9.0,1.4856311082839966,0.00019665971922222525,10.0,1.004988193511963,1.004988193511963,1.004988193511963,0.0035271854139864445,0.0,1.0690240859985352,20480.0,-0.030984310433268547,-0.0270240711979568,1.862645149230957e-09,0.0026229966897517443,8.666631765663624e-05,0.0019189049489796162,0.8112713098526001,0.5191750824451447,2.9875662326812744,176.57034301757812,16.52752685546875,1.10825777053833,17.63579750061035,116.12744140625,0.520576000213623,0.26363125443458557,0.23440416157245636,0.07380089908838272,0.4804318845272064,1.0,0.3928478956222534,0.0588277205824852,-2723.253662109375,0.07380089908838272,-0.06237247958779335,0.2598196268081665,0.0,0.27744635939598083,0.0
