Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-1.110579013824463,291.0,1000.0,0.0,1.4236862659454346,0.012113148346543312,10.0,0.9941784143447876,0.9941784143447876,0.9941784143447876,0.018014688044786453,0.00029940000968053937,1.0047683715820312,2048.0,-0.01667315699160099,-0.01667315699160099,0.12279248237609863,0.024541931226849556,0.024541931226849556,0.033690713346004486,18.65718650817871,16.06584930419922,2.591021776199341,18.65691375732422,109.77163696289062
-0.8057904243469238,172.0,1000.0,1.0,1.4349462985992432,0.013376502320170403,10.0,0.993505597114563,0.993505597114563,0.993505597114563,0.0166519433259964,0.00029880000511184335,1.0161577463150024,4096.0,-0.01387497317045927,0.00279818382114172,-0.10189428925514221,0.005870053078979254,-0.018671878147870302,0.05965537950396538,36.61412811279297,15.80858039855957,2.1332974433898926,17.941911697387695,114.14614868164062
-1.040913701057434,115.16666412353516,1000.0,2.0,1.4365164041519165,0.013007509522140026,10.0,1.000243902206421,1.0002440214157104,1.0002440214157104,0.01681867241859436,0.0002982000005431473,1.0178765058517456,6144.0,-0.014855936169624329,-0.0009809629991650581,-0.16923944652080536,0.0019268265459686518,-0.003943226533010602,0.013932954519987106,53.025596618652344,14.132634162902832,2.2570960521698,16.38976287841797,124.9560546875
-0.7584394216537476,86.375,1000.0,3.0,1.4275364875793457,0.01501733623445034,10.0,0.9964483380317688,0.9964483380317688,0.9964483380317688,0.02145989052951336,0.0002975999959744513,1.0089597702026367,8192.0,-0.02096441760659218,-0.00610848143696785,0.20902131497859955,0.000724207959137857,-0.0012026185868307948,0.02304898016154766,70.45818328857422,15.056628227233887,2.366105079650879,17.422765731811523,117.54735565185547
-0.47372761368751526,69.0999984741211,1000.0,4.0,1.4188969135284424,0.01336115412414074,10.0,0.9991090893745422,0.9991090893745422,0.9991090893745422,0.017143599689006805,0.0002969999914057553,1.0001641511917114,10240.0,-0.008572809398174286,0.012391608208417892,-0.0777197927236557,0.0035398558247834444,0.0028156478656455874,-0.003103005001321435,88.20809173583984,15.471284866333008,2.268897771835327,17.74022674560547,115.44385528564453
-0.233082115650177,66.83333587646484,1000.0,5.0,1.414008617401123,0.014978072606027126,10.0,0.9944456815719604,0.9944457411766052,0.9944457411766052,0.018581876531243324,0.00029639998683705926,0.995400071144104,12288.0,-0.017069343477487564,-0.008496534079313278,0.14081838726997375,0.0009750663302838802,-0.002564789494499564,0.03830326348543167,104.5684814453125,14.180999755859375,2.1637017726898193,16.34473419189453,125.30029296875
-0.0543079674243927,114.28571319580078,1000.0,6.0,1.412827491760254,0.014736699871718884,10.0,0.9916132092475891,0.9916132092475891,0.9916132092475891,0.0183956790715456,0.0002958000113721937,0.9944384694099426,14336.0,-0.01219373382627964,0.004875609651207924,0.21865057945251465,0.0034814372193068266,0.0025063708890229464,0.047256309539079666,119.95333862304688,13.303593635559082,2.066225528717041,15.369850158691406,133.24789428710938
-0.027499496936798096,102.375,1000.0,7.0,1.41360342502594,0.015370232984423637,10.0,1.0012001991271973,1.0012001991271973,1.0012001991271973,0.018496042117476463,0.00029520000680349767,0.9951883554458618,16384.0,-0.015516651794314384,-0.0033229179680347443,0.01620417833328247,0.001044811331667006,-0.0024366258876398206,-0.004661092534661293,135.40750122070312,13.348997116088867,2.0896105766296387,15.438638687133789,132.65419006347656
0.14873045682907104,93.05555725097656,1000.0,8.0,1.411223292350769,0.01335734874010086,10.0,0.9951225519180298,0.9951225519180298,0.9951225519180298,0.016941696405410767,0.00029460000223480165,0.9929229021072388,18432.0,-0.00735678244382143,0.008159869350492954,-0.007490780204534531,0.0025212247855961323,0.0014764134539291263,0.03671261668205261,150.78968811035156,13.267066955566406,2.0930163860321045,15.360115051269531,133.33233642578125
0.1701333075761795,93.1500015258789,1000.0,9.0,1.405670404434204,0.012652168050408363,10.0,0.9968317151069641,0.9968317151069641,0.9968317151069641,0.019356273114681244,0.00029399999766610563,0.9874082803726196,20480.0,-0.020433934405446053,-0.013077151961624622,-0.014027640223503113,0.0010030881967395544,-0.0015181365888565779,0.07633619010448456,166.71730041503906,13.783358573913574,2.129539728164673,15.912931442260742,128.7003631591797
0.18651150166988373,87.40908813476562,1000.0,10.0,1.3930516242980957,0.014695790596306324,10.0,1.0012918710708618,1.0012918710708618,1.0012918710708618,0.020185574889183044,0.0002933999930974096,0.9749528169631958,22528.0,-0.01828535832464695,0.002148576080799103,0.029216965660452843,0.0007443869253620505,-0.00025870127137750387,0.10734468698501587,182.87112426757812,13.972390174865723,2.166717767715454,16.13913917541504,126.89649200439453
0.1769825667142868,80.125,1000.0,11.0,1.3817188739776611,0.013811582699418068,10.0,0.998794436454773,0.9987944960594177,0.9987944960594177,0.017685072496533394,0.0002927999885287136,0.9641816020011902,24576.0,-0.013983821496367455,0.004301536828279495,-0.2636035084724426,0.00035696954000741243,-0.0003874173853546381,0.06318124383687973,199.03970336914062,13.9633150100708,2.1833667755126953,16.146713256835938,126.83695983886719
0.21707850694656372,73.96154022216797,1000.0,12.0,1.370779275894165,0.017615949735045433,10.0,0.9991604685783386,0.9991604685783386,0.9991604685783386,0.01998710446059704,0.000292200013063848,0.9539047479629517,26624.0,-0.017353426665067673,-0.003369605168700218,-0.08316151052713394,0.00039234774885699153,3.5378208849579096e-05,0.06263898313045502,215.2796173095703,14.06380558013916,2.1615800857543945,16.225418090820312,126.22171783447266
0.2833707630634308,68.67857360839844,1000.0,13.0,1.3660824298858643,0.010254559107124805,10.0,1.0010673999786377,1.0010673999786377,1.0010673999786377,0.01881919614970684,0.000291600008495152,0.9496955871582031,28672.0,-0.009888147003948689,0.007465279661118984,-0.1491049975156784,0.0019492290448397398,0.0015568812959827483,0.09113568067550659,232.09747314453125,14.648175239562988,2.1552135944366455,16.803421020507812,121.87994384765625
0.47401493787765503,69.03333282470703,1000.0,14.0,1.361786127090454,0.016900060698390007,10.0,0.9975587129592896,0.9975587129592896,0.9975587129592896,0.019376983866095543,0.000291000003926456,0.9459805488586426,30720.0,-0.012492259033024311,-0.0026041120290756226,0.23812119662761688,0.008395404554903507,0.006446175510063767,0.11197659373283386,248.48426818847656,14.148204803466797,2.216651439666748,16.364887237548828,125.14599609375
0.5755252838134766,64.71875,1000.0,15.0,1.3556368350982666,0.01269555650651455,10.0,0.9941806793212891,0.9941806793212891,0.9941806793212891,0.018791768699884415,0.00029039999935775995,0.9401960372924805,32768.0,-0.011965618468821049,0.0005266405642032623,-0.16442133486270905,0.007093802094459534,-0.0013016024604439735,0.23222658038139343,264.3891906738281,13.745406150817871,2.1366961002349854,15.882132530212402,128.94993591308594
0.6423921585083008,63.14706039428711,1000.0,16.0,1.352114200592041,0.02046821638941765,4.0,1.002315640449524,1.002315640449524,1.002315640449524,0.017074652016162872,0.00028979999478906393,0.9366388320922852,34816.0,-0.009015846066176891,0.0029497724026441574,-0.0914383977651596,0.0034308000467717648,-0.003663002047687769,0.27101707458496094,279.01702880859375,13.83579158782959,0.7705385684967041,14.606363296508789,140.21287536621094
0.9515399932861328,61.47222137451172,1000.0,17.0,1.3438689708709717,0.012730015441775322,10.0,0.9974642992019653,0.9974642992019653,0.9974642992019653,0.01822180673480034,0.0002891999902203679,0.9286538362503052,36864.0,-0.015168847516179085,-0.0061530014500021935,0.02660054713487625,0.00803313683718443,0.004602336790412664,0.2597762644290924,295.9731140136719,14.927511215209961,2.0187480449676514,16.946290969848633,120.85240173339844
1.0876200199127197,60.47368240356445,1000.0,18.0,1.3356521129608154,0.016856571659445763,10.0,1.0026376247406006,1.0026377439498901,1.0026377439498901,0.01701224036514759,0.0002885999856516719,0.9208904504776001,38912.0,-0.01325814425945282,0.001910703256726265,-0.11680483818054199,0.007129339966922998,-0.0009037968702614307,0.26404914259910583,312.6233215332031,14.596603393554688,2.039013385772705,16.635648727416992,123.10911560058594
1.1609628200531006,61.599998474121094,1000.0,19.0,1.332735538482666,0.0116438502445817,10.0,0.9986168146133423,0.9986168146133423,0.9986168146133423,0.017857791855931282,0.0002880000101868063,0.918204665184021,40960.0,-0.012822863645851612,0.00043528061360120773,-0.27523764967918396,0.00416627898812294,-0.0029630609788000584,0.24877199530601501,328.96685791015625,14.294614791870117,2.034440755844116,16.329086303710938,125.42036437988281
1.2176172733306885,61.404762268066406,1000.0,20.0,1.331560730934143,0.012919815257191658,10.0,0.9961490631103516,0.9961490631103516,0.9961490631103516,0.019771233201026917,0.0002874000056181103,0.9171954989433289,43008.0,-0.013308698311448097,-0.00048583466559648514,-0.08658679574728012,0.007078724913299084,0.0029124459251761436,0.24897363781929016,345.14892578125,14.13780403137207,2.02860689163208,16.16644287109375,126.68217468261719
1.2507221698760986,60.727272033691406,1000.0,21.0,1.3188124895095825,0.01144788134843111,10.0,1.0014795064926147,1.0014795064926147,1.0014795064926147,0.01817489042878151,0.0002868000010494143,0.9053140878677368,45056.0,-0.009932207874953747,0.0033764904364943504,0.2156069129705429,0.006375497672706842,-0.0007032272405922413,0.28277134895324707,361.3727722167969,14.189054489135742,2.019838571548462,16.208927154541016,126.35013580322266
1.3471386432647705,65.36956787109375,1000.0,22.0,1.2975280284881592,0.013527989387512207,10.0,1.0020486116409302,1.0020486116409302,1.0020486116409302,0.019399750977754593,0.00028619999648071826,0.8860623240470886,47104.0,-0.016634443774819374,-0.006702235899865627,0.02781408652663231,0.006567859556525946,0.00019236188381910324,0.3891010284423828,377.6362609863281,14.254664421081543,1.993882417678833,16.248579025268555,126.04179382324219
1.4960588216781616,63.8125,1000.0,23.0,1.2805790901184082,0.0141914626583457,10.0,0.9995138049125671,0.9995138049125671,0.9995138049125671,0.01766997016966343,0.00028559999191202223,0.8710212707519531,49152.0,-0.014578687958419323,0.002055755816400051,-0.061344295740127563,0.012409730814397335,0.005841871257871389,0.27032560110092163,394.00592041015625,14.36821460723877,1.9871513843536377,16.355398178100586,125.2186050415039
1.6244081258773804,64.66000366210938,1000.0,24.0,1.265394687652588,0.014160689897835255,10.0,0.9970623254776001,0.9970623254776001,0.9970623254776001,0.016409143805503845,0.0002849999873433262,0.8577409982681274,51200.0,-0.011330638080835342,0.0032480498775839806,-0.09717701375484467,0.006221878342330456,-0.006187852472066879,0.6122088432312012,410.40557861328125,14.396049499511719,1.9890758991241455,16.38515853881836,124.99116516113281
1.8324247598648071,53.02000045776367,1000.0,25.0,1.2424559593200684,0.012824389152228832,10.0,0.999579131603241,0.999579131603241,0.999579131603241,0.016410863026976585,0.00028440001187846065,0.8382566571235657,53248.0,-0.008009985089302063,0.0033206529915332794,0.02104012295603752,0.00851230975240469,0.002290431410074234,0.29210150241851807,426.8968200683594,14.476242065429688,2.0004491806030273,16.47672462463379,124.29655456542969
2.080458164215088,53.0,1000.0,26.0,1.2344831228256226,0.011947471648454666,10.0,0.9957138299942017,0.9957138299942017,0.9957138299942017,0.015725938603281975,0.0002838000073097646,0.8316053152084351,55296.0,-0.011873124167323112,-0.0038631390780210495,-0.1035260483622551,0.012486761435866356,0.003974451683461666,0.388654887676239,443.3235778808594,14.407398223876953,2.0047078132629395,16.412137985229492,124.78569030761719
2.310237407684326,53.13999938964844,1000.0,27.0,1.2370500564575195,0.013825006783008575,10.0,0.9958219528198242,0.9958219528198242,0.9958219528198242,0.018083564937114716,0.0002832000027410686,0.8338432312011719,57344.0,-0.010732454247772694,0.0011406699195504189,0.08718553185462952,0.005306409206241369,-0.007180352229624987,0.2998756468296051,459.6728820800781,14.340389251708984,1.9940199851989746,16.334442138671875,125.3792495727539
2.627743721008301,56.779998779296875,1000.0,28.0,1.2308597564697266,0.014493238180875778,10.0,1.0012222528457642,1.0012222528457642,1.0012222528457642,0.01856902800500393,0.0002825999981723726,0.8287240862846375,59392.0,-0.016330095008015633,-0.005597640760242939,-0.08078084141016006,0.014526719227433205,0.009220310021191835,0.6199074983596802,476.020751953125,14.349520683288574,1.9827253818511963,16.332277297973633,125.39586639404297
2.867720127105713,60.220001220703125,1000.0,29.0,1.2180930376052856,0.015099704265594482,10.0,1.0066754817962646,1.0066754817962646,1.0066754817962646,0.018554430454969406,0.00028199999360367656,0.8182241320610046,61440.0,-0.014346065931022167,0.0019840290769934654,-0.030667677521705627,0.0053664264269173145,-0.00916029280051589,0.6884137392044067,491.9411315917969,14.010854721069336,1.8949110507965088,15.905797958374023,128.75808715820312
2.95900297164917,78.26000213623047,1000.0,30.0,1.2152187824249268,0.012490609660744667,10.0,0.9911797642707825,0.9911797642707825,0.9911797642707825,0.021288057789206505,0.00028139998903498054,0.8158925175666809,63488.0,-0.013909275643527508,0.0004367902874946594,0.10573279112577438,0.011615725234150887,0.006249298807233572,0.6715470552444458,508.35369873046875,14.404533386230469,1.9982812404632568,16.40284538269043,124.85638427734375
3.207296848297119,66.26000213623047,1000.0,31.0,1.2137829065322876,0.01097026839852333,10.0,0.99750816822052,0.99750816822052,0.99750816822052,0.015873806551098824,0.00028080001357011497,0.814784824848175,65536.0,-0.010665982961654663,0.0032432926818728447,-0.026836592704057693,0.01464843563735485,0.0030327104032039642,0.6637074947357178,525.3124389648438,14.889992713928223,2.059032440185547,16.949054718017578,120.83269500732422
3.5609536170959473,69.0,1000.0,32.0,1.2108333110809326,0.015275584533810616,10.0,0.9990606307983398,0.9990606307983398,0.9990606307983398,0.01837295852601528,0.00028020000900141895,0.8124354481697083,67584.0,-0.013406716287136078,-0.002740733325481415,-0.1303206831216812,0.012737637385725975,-0.0019107982516288757,0.8044921159744263,542.3616943359375,15.008337020874023,2.0310187339782715,17.03938865661621,120.19210815429688
