Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.2548105716705322,187.0,1000.0,0.0,1.4154287576675415,0.014006840996444225,10.0,0.9989749789237976,0.9989749789237976,0.9989749789237976,0.016933614388108253,0.00029940000968053937,0.9965014457702637,2048.0,-0.015301331877708435,-0.015301331877708435,0.044367365539073944,0.0290122888982296,0.0290122888982296,-0.04284224659204483,24.235525131225586,24.235525131225586,-0.22262917459011078,19.99706268310547,16.635839462280273,3.360941171646118,19.996810913085938,102.41632843017578,0.01100000087171793,0.01100000087171793,0.01100000087171793,0.0
-0.4445345103740692,167.5,1000.0,1.0,1.404550313949585,0.01457655057311058,10.0,0.9947504997253418,0.9947504997253418,0.9947504997253418,0.016606764867901802,0.00029880000511184335,0.985725998878479,4096.0,-0.01625426486134529,-0.0009529329836368561,-0.000904228538274765,0.00994542520493269,-0.01906686369329691,-0.018112201243638992,9.44041633605957,-14.795108795166016,2.390960693359375,39.54641342163086,16.440412521362305,3.0813279151916504,19.521770477294922,104.90851593017578,0.020946238189935684,0.020946238189935684,0.020946238189935684,0.0
-0.2568528950214386,125.0,1000.0,2.0,1.3990824222564697,0.012545025907456875,10.0,1.0029739141464233,1.0029739141464233,1.0029739141464233,0.01821768283843994,0.0002982000005431473,0.9803584814071655,6144.0,-0.013167071156203747,0.0030871937051415443,0.049200817942619324,0.004875869955867529,-0.005069555249065161,-0.013573717325925827,4.044775009155273,-5.395641326904297,-0.5114173889160156,57.31252670288086,14.669365882873535,3.0741429328918457,17.743539810180664,115.42229461669922,0.030608952045440674,0.030608952045440674,0.030608952045440674,0.0
-0.2562444806098938,166.125,1000.0,3.0,1.3937181234359741,0.019398514181375504,10.0,0.9943046569824219,0.9943046569824219,0.9943046569824219,0.0227056834846735,0.0002975999959744513,0.9751051068305969,8192.0,-0.024334199726581573,-0.011167128570377827,-0.020172633230686188,0.0025014705024659634,-0.0023743994534015656,0.03157005459070206,17.459247589111328,13.414472579956055,1.887696623802185,75.5355224609375,15.039299011230469,3.161405563354492,18.200735092163086,112.5229263305664,0.04038195312023163,0.04038195312023163,0.04038195312023163,0.0
-0.10303051769733429,141.3000030517578,1000.0,4.0,1.3813961744308472,0.021186374127864838,7.0,0.9960068464279175,0.9960068464279175,0.9960068464279175,0.02035069651901722,0.0002969999914057553,0.9631778001785278,10240.0,-0.019852276891469955,0.004481922835111618,-0.09286388009786606,0.0020586331374943256,-0.0004428373649716377,-0.0360773429274559,8.95553207397461,-8.503715515136719,-0.0942382961511612,93.288818359375,15.524466514587402,2.2019200325012207,17.726417541503906,115.53378295898438,0.05011199042201042,0.05011199042201042,0.05011199042201042,0.0
-0.0049616447649896145,125.25,1000.0,5.0,1.371564269065857,0.016851196065545082,10.0,0.9971662759780884,0.9971662759780884,0.9971662759780884,0.021891048178076744,0.00029639998683705926,0.9537683725357056,12288.0,-0.01866859756410122,0.0011836793273687363,-0.06702806055545807,0.00289381155744195,0.0008351784199476242,-0.054600100964307785,4.321179389953613,-4.634352684020996,2.519059419631958,110.86217498779297,14.522238731384277,3.0324289798736572,17.554698944091797,116.66392517089844,0.05972164869308472,0.05972164869308472,0.05972164869308472,0.0
0.6806846261024475,125.14286041259766,1000.0,6.0,1.3642699718475342,0.012652609497308731,10.0,1.0019965171813965,1.0019965171813965,1.0019965171813965,0.019297603517770767,0.0002958000113721937,0.9468361139297485,14336.0,-0.015589050948619843,0.0030795466154813766,-0.0012646913528442383,0.01439137477427721,0.01149756321683526,0.051980383694171906,7.368669033050537,3.047489643096924,3.724172353744507,127.53950500488281,13.654081344604492,2.997520923614502,16.651636123657227,122.99092864990234,0.069252148270607,0.069252148270607,0.069252148270607,0.0
1.202121615409851,112.875,1000.0,7.0,1.354274034500122,0.014934765174984932,10.0,0.9954813122749329,0.9954813122749329,0.9954813122749329,0.016961798071861267,0.00029520000680349767,0.9374278783798218,16384.0,-0.011654403991997242,0.0039346469566226006,0.019007861614227295,0.010346640832722187,-0.004044733941555023,0.1981913149356842,2.762284278869629,-4.606384754180908,10.337448120117188,143.25050354003906,12.8980073928833,2.7846617698669434,15.682700157165527,130.5897674560547,0.07864462584257126,0.07864462584257126,0.07864462584257126,0.0
1.339510202407837,128.27777099609375,1000.0,8.0,1.340429663658142,0.013788823038339615,10.0,1.0024964809417725,1.002496600151062,1.002496600151062,0.017278725281357765,0.00029460000223480165,0.9245761036872864,18432.0,-0.010423642583191395,0.0012307614088058472,-0.15682442486286163,0.005822326056659222,-0.004524314776062965,-0.10549706965684891,10.235540390014648,7.4732561111450195,0.2932940125465393,159.9001922607422,13.580657958984375,3.0502333641052246,16.630922317504883,123.14411163330078,0.08803902566432953,0.08803902566432953,0.08803902566432953,0.0
1.2354440689086914,115.44999694824219,1000.0,9.0,1.333524465560913,0.009624097496271133,10.0,0.9980093240737915,0.9980093240737915,0.9980093240737915,0.01718309335410595,0.00029399999766610563,0.9182100296020508,20480.0,-0.011334256269037724,-0.0009106136858463287,-0.00448271632194519,0.004845280200242996,-0.0009770458564162254,0.21572434902191162,2.2365615367889404,-7.998978853225708,13.574411392211914,178.05679321289062,15.0603609085083,3.073683977127075,18.134078979492188,112.9365463256836,0.09735562652349472,0.09735562652349472,0.09735562652349472,0.0
