Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
0.5715174078941345,132.5,1000.0,0.0,1.4120864868164062,0.011733727529644966,10.0,1.0021826028823853,1.0021826028823853,1.0021826028823853,0.017042027786374092,0.00029940000968053937,0.9931909441947937,2048.0,-0.01780974306166172,-0.01780974306166172,-0.08374828100204468,0.03419557586312294,0.03419557586312294,0.09949696063995361,15.60827350616455,15.60827350616455,0.0736619234085083,19.9884090423584,16.64071273803711,3.347409248352051,19.988155364990234,102.46068572998047,0.010999999940395355,0.010999999940395355,0.010999999940395355,0.0
0.21135002374649048,204.25,1000.0,1.0,1.4036424160003662,0.0225639920681715,4.0,1.0044299364089966,1.0044299364089966,1.0044299364089966,0.018410762771964073,0.00029880000511184335,0.9848252534866333,4096.0,-0.020372524857521057,-0.002562781795859337,-0.05622051656246185,0.020567122846841812,-0.013628453016281128,-0.1007271260023117,25.33294677734375,9.7246732711792,-0.6210081577301025,37.74863815307617,16.441560745239258,1.2926864624023438,17.734277725219727,115.48257446289062,0.0208275243639946,0.0208275243639946,0.0208275243639946,0.0
0.03509215638041496,158.0,1000.0,2.0,1.393746256828308,0.01403391920030117,10.0,0.9999208450317383,0.9999208450317383,0.9999208450317383,0.021951904520392418,0.0002982000005431473,0.9751479029655457,6144.0,-0.018917109817266464,0.001455415040254593,-0.07299734652042389,0.01165954489260912,-0.008907577954232693,0.13572460412979126,6.860648155212402,-18.472298622131348,0.3878655433654785,53.857295989990234,13.370380401611328,2.7085304260253906,16.078941345214844,127.37156677246094,0.030666541308164597,0.030666541308164597,0.030666541308164597,0.0
0.2579941153526306,151.0,1000.0,3.0,1.3938852548599243,0.01324588991701603,10.0,1.0007781982421875,1.0007781982421875,1.0007781982421875,0.018369032070040703,0.0002975999959744513,0.9755244255065918,8192.0,-0.015779228881001472,0.0031378809362649918,0.3437608778476715,0.005669326521456242,-0.005990218371152878,0.051366694271564484,9.901237487792969,3.0405893325805664,-1.6215782165527344,70.2791976928711,13.426582336425781,2.9831478595733643,16.409761428833008,124.80377197265625,0.040485359728336334,0.040485359728336334,0.040485359728336334,0.0
0.36182790994644165,120.80000305175781,1000.0,4.0,1.4013917446136475,0.01650451496243477,10.0,1.0011335611343384,1.0011335611343384,1.0011335611343384,0.020360887050628662,0.0002969999914057553,0.9834314584732056,10240.0,-0.010541321709752083,0.00523790717124939,0.05494123697280884,0.003621137933805585,-0.0020481885876506567,0.0022532737348228693,1.7973283529281616,-8.103909134864807,5.841891765594482,87.9931869506836,14.566666603088379,3.1350080966949463,17.70170783996582,115.69506072998047,0.05011000111699104,0.05011000111699104,0.05011000111699104,0.0
0.4770543575286865,107.66666412353516,1000.0,5.0,1.392742395401001,0.016021719202399254,10.0,0.9995278120040894,0.9995278716087341,0.9995278716087341,0.019777225330471992,0.00029639998683705926,0.9751102328300476,12288.0,-0.021725187078118324,-0.011183865368366241,-0.0016682595014572144,0.0018584687495604157,-0.0017626691842451692,0.050488509237766266,3.6386451721191406,1.841316819190979,6.39968204498291,105.63775634765625,14.551573753356934,3.066490411758423,17.61809730529785,116.2441177368164,0.0595100112259388,0.0595100112259388,0.0595100112259388,0.0
0.4564743638038635,104.78571319580078,1000.0,6.0,1.3767976760864258,0.01590774767100811,10.0,1.000669002532959,1.000669002532959,1.000669002532959,0.019026147201657295,0.0002958000113721937,0.9596571922302246,14336.0,-0.02044001780450344,0.0012851692736148834,-0.07798156142234802,0.0009193075820803642,-0.0009391611674800515,0.06771671772003174,10.354188919067383,6.715543746948242,8.614801406860352,123.43010711669922,14.707000732421875,3.06646990776062,17.773502349853516,115.22770690917969,0.06873386353254318,0.06873386353254318,0.06873386353254318,0.0
0.4645100235939026,91.6875,1000.0,7.0,1.3637069463729858,0.01786043681204319,10.0,1.002236008644104,1.002236008644104,1.002236008644104,0.020880473777651787,0.00029520000680349767,0.9472282528877258,16384.0,-0.019847489893436432,0.000592527911067009,-0.10675151646137238,0.0005763129447586834,-0.0003429946373216808,0.08546780049800873,1.3232349157333374,-9.030954003334045,8.23446273803711,140.9115447998047,14.6181001663208,2.8440606594085693,17.462188720703125,117.28197479248047,0.0777159333229065,0.0777159333229065,0.0777159333229065,0.0
0.712261438369751,115.0,1000.0,8.0,1.3596429824829102,0.021082745864987373,1.0,0.9973469376564026,0.9973469376564026,0.9973469376564026,0.015660664066672325,0.00029460000223480165,0.9433749318122864,18432.0,-0.0016852226108312607,0.01816226728260517,0.046246692538261414,0.007608386222273111,0.007032073277514428,0.06793186813592911,36.51533508300781,35.192100167274475,-0.28104788064956665,154.24588012695312,12.995271682739258,0.31189870834350586,13.307218551635742,153.9014434814453,0.08671156316995621,0.08671156316995621,0.08671156316995621,0.0
0.8951045274734497,113.19999694824219,1000.0,9.0,1.3604859113693237,0.018854787573218346,10.0,0.9936237335205078,0.9936237335205078,0.9936237335205078,0.020079193636775017,0.00029399999766610563,0.9445692300796509,20480.0,-0.010273518972098827,-0.008588296361267567,0.007891412824392319,0.002486392855644226,-0.005121993366628885,0.09778305888175964,7.405182838439941,-29.11015224456787,6.522051811218262,171.9613800048828,14.502699851989746,3.1868391036987305,17.689573287963867,115.77442169189453,0.09571090340614319,0.09571090340614319,0.09571090340614319,0.0
